timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1763947201222,1,PUT,200,OK,TESTES 1-3,text,true,,514,335,16,16,http://localhost:8085/users/37,1,0,0
1763947201223,0,GET,200,OK,TESTES 1-3,text,true,,2967,121,16,16,http://localhost:8085/users,0,0,0
1763947201223,1,DELETE,200,OK,TESTES 1-3,text,true,,277,210,16,16,http://localhost:8085/users/37,1,0,0
1763947201224,0,Healthcheck,200,OK,TESTES 1-3,text,true,,290,127,16,16,http://localhost:8085/healthcheck,0,0,0
1763947201241,1,Healthcheck,200,OK,TESTES 1-17,text,true,,290,127,17,17,http://localhost:8085/healthcheck,1,0,0
1763947201138,105,POST,201,Created,TESTES 1-6,text,true,,380,395,17,17,http://localhost:8085/users,105,0,0
1763947201243,1,GET ID,200,OK,TESTES 1-6,text,true,,530,124,17,17,http://localhost:8085/users/38,1,0,0
1763947201244,1,PUT,200,OK,TESTES 1-6,text,true,,515,336,17,17,http://localhost:8085/users/38,1,0,0
1763947201245,0,GET,200,OK,TESTES 1-6,text,true,,2968,121,17,17,http://localhost:8085/users,0,0,0
1763947201141,105,POST,201,Created,TESTES 1-12,text,true,,380,395,17,17,http://localhost:8085/users,105,0,0
1763947201245,1,DELETE,200,OK,TESTES 1-6,text,true,,277,210,17,17,http://localhost:8085/users/38,1,0,0
1763947201246,0,GET ID,200,OK,TESTES 1-12,text,true,,530,124,17,17,http://localhost:8085/users/39,0,0,0
1763947201246,0,Healthcheck,200,OK,TESTES 1-6,text,true,,290,127,17,17,http://localhost:8085/healthcheck,0,0,0
1763947201246,1,PUT,200,OK,TESTES 1-12,text,true,,514,335,17,17,http://localhost:8085/users/39,1,0,0
1763947201247,0,GET,200,OK,TESTES 1-12,text,true,,2967,121,17,17,http://localhost:8085/users,0,0,0
1763947201143,105,POST,201,Created,TESTES 1-4,text,true,,379,394,17,17,http://localhost:8085/users,105,0,0
1763947201248,0,GET ID,200,OK,TESTES 1-4,text,true,,529,124,17,17,http://localhost:8085/users/40,0,0,0
1763947201247,1,DELETE,200,OK,TESTES 1-12,text,true,,277,210,17,17,http://localhost:8085/users/39,1,0,0
1763947201248,0,Healthcheck,200,OK,TESTES 1-12,text,true,,290,127,17,17,http://localhost:8085/healthcheck,0,0,0
1763947201248,1,PUT,200,OK,TESTES 1-4,text,true,,515,336,17,17,http://localhost:8085/users/40,1,0,0
1763947201249,0,GET,200,OK,TESTES 1-4,text,true,,2968,121,17,17,http://localhost:8085/users,0,0,0
1763947201249,1,DELETE,200,OK,TESTES 1-4,text,true,,277,210,17,17,http://localhost:8085/users/40,1,0,0
1763947201250,0,Healthcheck,200,OK,TESTES 1-4,text,true,,290,127,17,17,http://localhost:8085/healthcheck,0,0,0
1763947201151,107,POST,201,Created,TESTES 1-1,text,true,,380,395,17,17,http://localhost:8085/users,107,0,0
1763947201258,0,GET ID,200,OK,TESTES 1-1,text,true,,530,124,17,17,http://localhost:8085/users/41,0,0,0
1763947201258,1,PUT,200,OK,TESTES 1-1,text,true,,515,336,17,17,http://localhost:8085/users/41,1,0,0
1763947201259,0,GET,200,OK,TESTES 1-1,text,true,,2968,121,17,17,http://localhost:8085/users,0,0,0
1763947201259,1,DELETE,200,OK,TESTES 1-1,text,true,,277,210,17,17,http://localhost:8085/users/41,1,0,0
1763947201261,1,Healthcheck,200,OK,TESTES 1-18,text,true,,290,127,17,17,http://localhost:8085/healthcheck,1,0,0
1763947201161,119,POST,201,Created,TESTES 1-13,text,true,,380,395,17,17,http://localhost:8085/users,119,0,0
1763947201280,0,GET ID,200,OK,TESTES 1-13,text,true,,530,124,17,17,http://localhost:8085/users/42,0,0,0
1763947201280,1,PUT,200,OK,TESTES 1-13,text,true,,514,335,18,18,http://localhost:8085/users/42,1,0,0
1763947201281,1,GET,200,OK,TESTES 1-13,text,true,,2967,121,18,18,http://localhost:8085/users,1,0,0
1763947201281,1,Healthcheck,200,OK,TESTES 1-19,text,true,,290,127,18,18,http://localhost:8085/healthcheck,1,0,0
1763947201174,108,POST,201,Created,TESTES 1-9,text,true,,380,395,18,18,http://localhost:8085/users,108,0,0
1763947201282,1,DELETE,200,OK,TESTES 1-13,text,true,,277,210,18,18,http://localhost:8085/users/42,1,0,0
1763947201282,1,GET ID,200,OK,TESTES 1-9,text,true,,530,124,18,18,http://localhost:8085/users/43,1,0,0
1763947201283,0,Healthcheck,200,OK,TESTES 1-13,text,true,,290,127,18,18,http://localhost:8085/healthcheck,0,0,0
1763947201283,1,PUT,200,OK,TESTES 1-9,text,true,,515,336,18,18,http://localhost:8085/users/43,1,0,0
