timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1763947287685,0,Healthcheck,200,OK,TESTES 1-6,text,true,,290,127,17,17,http://localhost:8085/healthcheck,0,0,0
1763947287686,0,Healthcheck,200,OK,TESTES 1-18,text,true,,290,127,18,18,http://localhost:8085/healthcheck,0,0,0
1763947287614,75,POST,201,Created,TESTES 1-5,text,true,,379,394,18,18,http://localhost:8085/users,75,0,0
1763947287689,0,GET ID,200,OK,TESTES 1-5,text,true,,529,124,18,18,http://localhost:8085/users/25,0,0,0
1763947287689,1,PUT,200,OK,TESTES 1-5,text,true,,515,336,18,18,http://localhost:8085/users/25,1,0,0
1763947287690,1,GET,200,OK,TESTES 1-5,text,true,,2968,121,18,18,http://localhost:8085/users,1,0,0
1763947287691,1,DELETE,200,OK,TESTES 1-5,text,true,,277,210,18,18,http://localhost:8085/users/25,1,0,0
1763947287692,0,Healthcheck,200,OK,TESTES 1-5,text,true,,290,127,18,18,http://localhost:8085/healthcheck,0,0,0
1763947287696,0,Healthcheck,200,OK,TESTES 1-19,text,true,,290,127,19,19,http://localhost:8085/healthcheck,0,0,0
1763947287618,79,POST,201,Created,TESTES 1-10,text,true,,379,394,19,19,http://localhost:8085/users,79,0,0
1763947287697,0,GET ID,200,OK,TESTES 1-10,text,true,,529,124,19,19,http://localhost:8085/users/26,0,0,0
1763947287697,1,PUT,200,OK,TESTES 1-10,text,true,,515,336,19,19,http://localhost:8085/users/26,1,0,0
1763947287698,0,GET,200,OK,TESTES 1-10,text,true,,2968,121,19,19,http://localhost:8085/users,0,0,0
1763947287698,1,DELETE,200,OK,TESTES 1-10,text,true,,277,210,19,19,http://localhost:8085/users/26,1,0,0
1763947287699,0,Healthcheck,200,OK,TESTES 1-10,text,true,,290,127,19,19,http://localhost:8085/healthcheck,0,0,0
1763947287706,1,Healthcheck,200,OK,TESTES 1-20,text,true,,290,127,20,20,http://localhost:8085/healthcheck,1,0,0
1763947287622,96,POST,201,Created,TESTES 1-7,text,true,,380,395,21,21,http://localhost:8085/users,96,0,0
1763947287619,100,POST,201,Created,TESTES 1-11,text,true,,380,394,21,21,http://localhost:8085/users,100,0,0
1763947287718,1,GET ID,200,OK,TESTES 1-7,text,true,,530,124,21,21,http://localhost:8085/users/27,1,0,0
1763947287719,0,GET ID,200,OK,TESTES 1-11,text,true,,530,124,21,21,http://localhost:8085/users/28,0,0,0
1763947287719,1,PUT,200,OK,TESTES 1-7,text,true,,514,335,21,21,http://localhost:8085/users/27,1,0,0
1763947287720,0,GET,200,OK,TESTES 1-7,text,true,,3246,121,21,21,http://localhost:8085/users,0,0,0
1763947287719,1,PUT,200,OK,TESTES 1-11,text,true,,515,336,21,21,http://localhost:8085/users/28,1,0,0
1763947287720,1,GET,200,OK,TESTES 1-11,text,true,,3246,121,21,21,http://localhost:8085/users,1,0,0
1763947287720,1,DELETE,200,OK,TESTES 1-7,text,true,,277,210,21,21,http://localhost:8085/users/27,1,0,0
1763947287721,0,Healthcheck,200,OK,TESTES 1-7,text,true,,290,127,21,21,http://localhost:8085/healthcheck,0,0,0
1763947287721,1,DELETE,200,OK,TESTES 1-11,text,true,,277,210,21,21,http://localhost:8085/users/28,1,0,0
1763947287722,0,Healthcheck,200,OK,TESTES 1-11,text,true,,290,127,21,21,http://localhost:8085/healthcheck,0,0,0
1763947287716,9,Healthcheck,200,OK,TESTES 1-21,text,true,,290,127,21,21,http://localhost:8085/healthcheck,9,0,0
1763947287627,98,POST,201,Created,TESTES 1-12,text,true,,380,394,21,21,http://localhost:8085/users,98,0,0
1763947287725,0,GET ID,200,OK,TESTES 1-12,text,true,,530,124,21,21,http://localhost:8085/users/29,0,0,0
1763947287725,1,PUT,200,OK,TESTES 1-12,text,true,,515,336,22,22,http://localhost:8085/users/29,1,0,0
1763947287726,0,Healthcheck,200,OK,TESTES 1-22,text,true,,290,127,22,22,http://localhost:8085/healthcheck,0,0,0
1763947287726,1,GET,200,OK,TESTES 1-12,text,true,,2968,121,22,22,http://localhost:8085/users,1,0,0
1763947287727,0,DELETE,200,OK,TESTES 1-12,text,true,,277,210,22,22,http://localhost:8085/users/29,0,0,0
1763947287727,1,Healthcheck,200,OK,TESTES 1-12,text,true,,290,127,22,22,http://localhost:8085/healthcheck,1,0,0
1763947287628,106,POST,201,Created,TESTES 1-2,text,true,,380,395,22,22,http://localhost:8085/users,106,0,0
1763947287734,1,GET ID,200,OK,TESTES 1-2,text,true,,530,124,22,22,http://localhost:8085/users/30,1,0,0
1763947287735,1,PUT,200,OK,TESTES 1-2,text,true,,515,336,22,22,http://localhost:8085/users/30,1,0,0
1763947287736,0,GET,200,OK,TESTES 1-2,text,true,,2968,121,23,23,http://localhost:8085/users,0,0,0
1763947287736,0,Healthcheck,200,OK,TESTES 1-23,text,true,,290,127,23,23,http://localhost:8085/healthcheck,0,0,0
1763947287736,1,DELETE,200,OK,TESTES 1-2,text,true,,277,210,23,23,http://localhost:8085/users/30,1,0,0
1763947287737,0,Healthcheck,200,OK,TESTES 1-2,text,true,,290,127,23,23,http://localhost:8085/healthcheck,0,0,0
1763947287746,1,Healthcheck,200,OK,TESTES 1-24,text,true,,290,127,24,24,http://localhost:8085/healthcheck,1,0,0
1763947287636,118,POST,201,Created,TESTES 1-13,text,true,,380,395,24,24,http://localhost:8085/users,118,0,0
1763947287754,0,GET ID,200,OK,TESTES 1-13,text,true,,530,124,24,24,http://localhost:8085/users/31,0,0,0
1763947287647,108,POST,201,Created,TESTES 1-14,text,true,,380,395,24,24,http://localhost:8085/users,108,0,0
1763947287755,0,GET ID,200,OK,TESTES 1-14,text,true,,530,124,24,24,http://localhost:8085/users/32,0,0,0
1763947287754,1,PUT,200,OK,TESTES 1-13,text,true,,515,336,24,24,http://localhost:8085/users/31,1,0,0
1763947287755,1,GET,200,OK,TESTES 1-13,text,true,,3262,121,24,24,http://localhost:8085/users,1,0,0
1763947287755,1,PUT,200,OK,TESTES 1-14,text,true,,514,335,25,25,http://localhost:8085/users/32,1,0,0
1763947287756,0,GET,200,OK,TESTES 1-14,text,true,,3246,121,25,25,http://localhost:8085/users,0,0,0
1763947287756,1,Healthcheck,200,OK,TESTES 1-25,text,true,,290,127,25,25,http://localhost:8085/healthcheck,1,0,0
1763947287756,1,DELETE,200,OK,TESTES 1-13,text,true,,277,210,25,25,http://localhost:8085/users/31,1,0,0
1763947287757,0,Healthcheck,200,OK,TESTES 1-13,text,true,,290,127,25,25,http://localhost:8085/healthcheck,0,0,0
1763947287756,2,DELETE,200,OK,TESTES 1-14,text,true,,277,210,25,25,http://localhost:8085/users/32,2,0,0
1763947287758,0,Healthcheck,200,OK,TESTES 1-14,text,true,,290,127,25,25,http://localhost:8085/healthcheck,0,0,0
1763947287649,112,POST,201,Created,TESTES 1-1,text,true,,380,395,25,25,http://localhost:8085/users,112,0,0
1763947287761,0,GET ID,200,OK,TESTES 1-1,text,true,,530,124,25,25,http://localhost:8085/users/33,0,0,0
1763947287761,1,PUT,200,OK,TESTES 1-1,text,true,,515,336,25,25,http://localhost:8085/users/33,1,0,0
1763947287762,1,GET,200,OK,TESTES 1-1,text,true,,2968,121,25,25,http://localhost:8085/users,1,0,0
1763947287763,0,DELETE,200,OK,TESTES 1-1,text,true,,277,210,25,25,http://localhost:8085/users/33,0,0,0
1763947287763,0,Healthcheck,200,OK,TESTES 1-1,text,true,,290,127,25,25,http://localhost:8085/healthcheck,0,0,0
1763947287766,0,Healthcheck,200,OK,TESTES 1-26,text,true,,290,127,26,26,http://localhost:8085/healthcheck,0,0,0
1763947287650,120,POST,201,Created,TESTES 1-3,text,true,,380,395,26,26,http://localhost:8085/users,120,0,0
1763947287770,1,GET ID,200,OK,TESTES 1-3,text,true,,530,124,26,26,http://localhost:8085/users/34,1,0,0
1763947287771,1,PUT,200,OK,TESTES 1-3,text,true,,514,335,26,26,http://localhost:8085/users/34,1,0,0
1763947287772,1,GET,200,OK,TESTES 1-3,text,true,,2967,121,26,26,http://localhost:8085/users,1,0,0
1763947287773,0,DELETE,200,OK,TESTES 1-3,text,true,,277,210,26,26,http://localhost:8085/users/34,0,0,0
1763947287773,1,Healthcheck,200,OK,TESTES 1-3,text,true,,290,127,26,26,http://localhost:8085/healthcheck,1,0,0
1763947287776,1,Healthcheck,200,OK,TESTES 1-27,text,true,,290,127,27,27,http://localhost:8085/healthcheck,1,0,0
1763947287786,1,Healthcheck,200,OK,TESTES 1-28,text,true,,290,127,28,28,http://localhost:8085/healthcheck,1,0,0
1763947287655,135,POST,201,Created,TESTES 1-8,text,true,,380,395,28,28,http://localhost:8085/users,135,0,0
1763947287790,0,GET ID,200,OK,TESTES 1-8,text,true,,530,124,28,28,http://localhost:8085/users/35,0,0,0
1763947287656,135,POST,201,Created,TESTES 1-15,text,true,,380,395,28,28,http://localhost:8085/users,135,0,0
1763947287791,1,GET ID,200,OK,TESTES 1-15,text,true,,530,124,28,28,http://localhost:8085/users/36,1,0,0
1763947287790,2,PUT,200,OK,TESTES 1-8,text,true,,515,336,28,28,http://localhost:8085/users/35,2,0,0
1763947287792,0,GET,200,OK,TESTES 1-8,text,true,,3262,121,28,28,http://localhost:8085/users,0,0,0
1763947287792,1,PUT,200,OK,TESTES 1-15,text,true,,515,336,28,28,http://localhost:8085/users/36,1,0,0
1763947287793,0,GET,200,OK,TESTES 1-15,text,true,,3247,121,28,28,http://localhost:8085/users,0,0,0
1763947287792,1,DELETE,200,OK,TESTES 1-8,text,true,,277,210,28,28,http://localhost:8085/users/35,1,0,0
1763947287793,0,Healthcheck,200,OK,TESTES 1-8,text,true,,290,127,28,28,http://localhost:8085/healthcheck,0,0,0
1763947287793,1,DELETE,200,OK,TESTES 1-15,text,true,,277,210,28,28,http://localhost:8085/users/36,1,0,0
1763947287794,0,Healthcheck,200,OK,TESTES 1-15,text,true,,290,127,28,28,http://localhost:8085/healthcheck,0,0,0
1763947287796,1,Healthcheck,200,OK,TESTES 1-29,text,true,,290,127,29,29,http://localhost:8085/healthcheck,1,0,0
1763947287662,135,POST,201,Created,TESTES 1-4,text,true,,380,395,29,29,http://localhost:8085/users,135,0,0
