timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1763946610454,12,POST,201,Created,TESTES 1-5,text,true,,354,395,15,15,http://localhost:8083/users,12,0,0
1763946610460,7,GET,200,OK,TESTES 1-7,text,true,,4442,121,15,15,http://localhost:8083/users,7,0,0
1763946610460,8,DELETE,200,OK,TESTES 1-8,text,true,,164,210,16,16,http://localhost:8083/users/34,8,0,0
1763946610455,14,PUT,200,OK,TESTES 1-13,text,true,,334,336,16,16,http://localhost:8083/users/44,14,0,0
1763946610462,7,GET ID,200,OK,TESTES 1-2,text,true,,349,124,16,16,http://localhost:8083/users/46,7,0,0
1763946610457,12,DELETE,200,OK,TESTES 1-9,text,true,,164,210,16,16,http://localhost:8083/users/39,12,0,0
1763946610468,1,Healthcheck,200,OK,TESTES 1-8,text,true,,182,127,16,16,http://localhost:8083/healthcheck,1,0,0
1763946610463,6,GET,200,OK,TESTES 1-11,text,true,,4250,121,16,16,http://localhost:8083/users,6,0,0
1763946610467,3,Healthcheck,200,OK,TESTES 1-16,text,true,,182,127,16,16,http://localhost:8083/healthcheck,3,0,0
1763946610469,1,Healthcheck,200,OK,TESTES 1-9,text,true,,182,127,16,16,http://localhost:8083/healthcheck,1,0,0
1763946610462,9,DELETE,200,OK,TESTES 1-12,text,true,,164,210,16,16,http://localhost:8083/users/40,9,0,0
1763946610458,13,POST,201,Created,TESTES 1-10,text,true,,354,395,16,16,http://localhost:8083/users,13,0,0
1763946610471,1,Healthcheck,200,OK,TESTES 1-12,text,true,,182,127,16,16,http://localhost:8083/healthcheck,1,0,0
1763946610460,12,POST,201,Created,TESTES 1-15,text,true,,354,395,16,16,http://localhost:8083/users,12,0,0
1763946610466,7,GET ID,200,OK,TESTES 1-5,text,true,,349,124,16,16,http://localhost:8083/users/47,7,0,0
1763946610466,8,DELETE,200,OK,TESTES 1-4,text,true,,164,210,16,16,http://localhost:8083/users/42,8,0,0
1763946610463,11,DELETE,200,OK,TESTES 1-6,text,true,,164,210,16,16,http://localhost:8083/users/41,11,0,0
1763946610474,1,Healthcheck,200,OK,TESTES 1-4,text,true,,182,127,16,16,http://localhost:8083/healthcheck,1,0,0
1763946610474,1,Healthcheck,200,OK,TESTES 1-6,text,true,,182,127,16,16,http://localhost:8083/healthcheck,1,0,0
1763946610469,7,GET,200,OK,TESTES 1-13,text,true,,4058,121,16,16,http://localhost:8083/users,7,0,0
1763946610467,9,DELETE,200,OK,TESTES 1-7,text,true,,164,210,16,16,http://localhost:8083/users/43,9,0,0
1763946610461,15,POST,201,Created,TESTES 1-3,text,true,,354,395,16,16,http://localhost:8083/users,15,0,0
1763946610466,11,PUT,200,OK,TESTES 1-14,text,true,,334,336,16,16,http://localhost:8083/users/45,11,0,0
1763946610464,13,POST,201,Created,TESTES 1-1,text,true,,354,395,16,16,http://localhost:8083/users,13,0,0
1763946610476,2,Healthcheck,200,OK,TESTES 1-7,text,true,,182,127,17,17,http://localhost:8083/healthcheck,2,0,0
1763946610471,7,GET ID,200,OK,TESTES 1-10,text,true,,349,124,17,17,http://localhost:8083/users/48,7,0,0
1763946610470,10,DELETE,200,OK,TESTES 1-11,text,true,,164,210,17,17,http://localhost:8083/users/35,10,0,0
1763946610473,7,GET ID,200,OK,TESTES 1-15,text,true,,349,124,17,17,http://localhost:8083/users/49,7,0,0
1763946610477,3,Healthcheck,200,OK,TESTES 1-17,text,true,,182,127,17,17,http://localhost:8083/healthcheck,3,0,0
1763946610480,1,Healthcheck,200,OK,TESTES 1-11,text,true,,182,127,17,17,http://localhost:8083/healthcheck,1,0,0
